id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,metodo_pago,canal_venta,total_venta,mes,dia_semana,trimestre,tiene_devolucion,region,segmento,categoria,precio_lista,proveedor,descuento_relativo
665,2024-04-30,136,177,6,336520.0,Tarjeta Débito,Tienda Física,2019120.0,4,1,2,1,Los Lagos,Nuevo,Belleza,453271.0,ProvE,0.2575743870664569
666,2024-04-30,70,192,9,413206.0,Tarjeta Débito,App,3718854.0,4,1,2,1,O'Higgins,Nuevo,Alimentos,112574.0,ProvE,-1.0
667,2024-05-01,196,62,4,336873.0,Transferencia,Tienda Física,1347492.0,5,2,2,0,O'Higgins,Nuevo,Ropa,237613.0,ProvE,-0.4177380867208444
668,2024-05-02,269,,2,412351.0,Webpay,Web,824702.0,5,3,2,0,O'Higgins,Nuevo,Belleza,,ProvF,
670,2024-05-03,130,54,1,79002.0,Tarjeta Débito,App,79002.0,5,4,2,0,Los Lagos,Regular,Alimentos,178630.0,ProvC,0.5577338632928399
672,2024-05-05,,9,10,180877.0,Tarjeta Débito,,1808770.0,5,6,2,0,O'Higgins,Nuevo,Ropa,18935.0,ProvC,-1.0
673,2024-05-06,,88,15,335964.0,Webpay,App,5039460.0,5,0,2,0,O'Higgins,Nuevo,Belleza,470791.0,ProvB,0.28638397930291787
674,2024-05-06,,37,19,136051.0,Tarjeta Crédito,,2584969.0,5,0,2,0,O'Higgins,Nuevo,Ropa,481362.0,ProvE,0.7173624008542427
675,2024-05-07,264,49,-80,41534.0,Tarjeta Débito,Marketplace,-3322720.0,5,1,2,0,Maule,Regular,Belleza,369211.0,ProvB,0.8875060602203076
676,2024-05-08,230,41,4,496298.0,Tarjeta Débito,Tienda Física,1985192.0,5,2,2,0,Valparaíso,Nuevo,Belleza,87474.0,ProvF,-1.0
678,2024-05-09,50,88,13,494222.0,Webpay,Web,6424886.0,5,3,2,0,Metropolitana,Premium,Belleza,470791.0,ProvB,-0.049769430596591696
680,2024-05-11,300,51,17,397115.0,Tarjeta Débito,Web,6750955.0,5,5,2,0,Los Lagos,Regular,Alimentos,306249.0,ProvA,-0.29670627495926516
681,2024-05-11,58,59,13,330052.0,Tarjeta Crédito,App,4290676.0,5,5,2,0,Biobío,Regular,Belleza,21324.0,ProvA,-1.0
682,2024-05-12,259,167,4,289326.0,Tarjeta Crédito,App,1157304.0,5,6,2,0,Valparaíso,VIP,Belleza,185950.0,ProvC,-0.5559343909653133
683,2024-05-13,130,183,7,433185.0,Tarjeta Crédito,Web,3032295.0,5,0,2,0,Los Lagos,Regular,Belleza,60290.0,ProvF,-1.0
685,2024-05-14,172,39,9,234373.0,Efectivo,Marketplace,2109357.0,5,1,2,0,Maule,Premium,Deportes,348291.0,ProvD,0.32707707061049524
687,2024-05-16,102,192,19,206184.0,Transferencia,Web,3917496.0,5,3,2,0,Araucanía,Premium,Alimentos,112574.0,ProvE,-0.8315419190932187
688,2024-05-17,209,11,1,214316.0,Efectivo,App,214316.0,5,4,2,0,Biobío,VIP,Belleza,271780.0,ProvC,0.2114357200677018
689,2024-05-17,291,147,10,165812.0,Transferencia,App,1658120.0,5,4,2,0,Araucanía,VIP,Belleza,247716.0,ProvD,0.3306366968625361
690,2024-05-18,286,139,4,282552.0,Tarjeta Débito,Marketplace,1130208.0,5,5,2,0,Coquimbo,Premium,Belleza,224774.0,ProvC,-0.25704930285531247
691,2024-05-19,116,77,9,425437.0,Tarjeta Crédito,,3828933.0,5,6,2,0,O'Higgins,VIP,Belleza,82304.0,ProvC,-1.0
692,2024-05-19,264,127,13,101563.0,Webpay,Marketplace,1320319.0,5,6,2,0,Maule,Regular,Belleza,413402.0,ProvF,0.7543238784524506
693,2024-05-20,150,46,14,467282.0,Transferencia,Tienda Física,6541948.0,5,0,2,0,O'Higgins,Nuevo,Deportes,330438.0,ProvE,-0.41412912558482984
694,2024-05-21,300,45,10,344855.0,Efectivo,Tienda Física,3448550.0,5,1,2,0,Los Lagos,Regular,Hogar,357583.0,ProvB,0.035594533297164575
695,2024-05-22,36,1,6,411813.0,Webpay,Web,2470878.0,5,2,2,0,O'Higgins,Nuevo,Belleza,325332.0,ProvE,-0.2658238353435875
696,2024-05-22,287,168,16,278539.0,Transferencia,Web,4456624.0,5,2,2,0,O'Higgins,Premium,Hogar,406587.0,ProvD,0.31493382720057456
697,2024-05-23,208,108,6,389979.0,Tarjeta Débito,Tienda Física,2339874.0,5,3,2,0,Los Lagos,VIP,Ropa,367800.0,ProvB,-0.06030179445350734
699,2024-05-25,158,76,10,409372.0,Tarjeta Débito,Web,4093720.0,5,5,2,0,Maule,Regular,Hogar,329688.0,ProvF,-0.24169517847176725
700,2024-05-25,121,72,18,21029.0,Tarjeta Crédito,Tienda Física,378522.0,5,5,2,0,Araucanía,Nuevo,Belleza,187932.0,ProvF,0.888103143690271
702,2024-05-27,12,189,3,495989.0,Tarjeta Débito,App,1487967.0,5,0,2,0,Maule,Premium,Hogar,188060.0,ProvB,-1.0
704,2024-05-28,136,12,15,105949.0,Tarjeta Crédito,App,1589235.0,5,1,2,0,Los Lagos,Nuevo,Hogar,143984.0,ProvA,0.2641612956995222
706,2024-05-30,144,161,9,127260.0,Webpay,Marketplace,1145340.0,5,3,2,0,Araucanía,Regular,Belleza,411108.0,ProvD,0.6904463060801541
708,2024-05-31,237,90,17,52318.0,Tarjeta Débito,Marketplace,889406.0,5,4,2,0,Coquimbo,Nuevo,Belleza,480634.0,ProvA,0.891147942093152
709,2024-06-01,279,103,11,63852.0,Tarjeta Crédito,Web,702372.0,6,5,2,0,O'Higgins,VIP,Deportes,141646.0,ProvA,0.5492142383124127
710,2024-06-02,115,197,9,489597.0,Tarjeta Débito,Tienda Física,4406373.0,6,6,2,0,O'Higgins,VIP,Belleza,445680.0,ProvA,-0.09853931071620894
713,2024-06-04,5,91,13,162840.0,Efectivo,Web,2116920.0,6,1,2,0,Biobío,Premium,Ropa,452770.0,ProvF,0.6403471961481547
715,2024-06-05,121,87,7,297527.0,Efectivo,Web,2082689.0,6,2,2,0,Araucanía,Nuevo,Deportes,273263.0,ProvD,-0.0887935798113905
716,2024-06-06,286,158,17,301972.0,Tarjeta Crédito,Web,5133524.0,6,3,2,0,Coquimbo,Premium,Belleza,42969.0,ProvB,-1.0
717,2024-06-07,149,175,15,341584.0,Transferencia,Marketplace,5123760.0,6,4,2,0,Coquimbo,Premium,Alimentos,279644.0,ProvF,-0.22149590193245697
718,2024-06-07,84,177,15,288104.0,Transferencia,Web,4321560.0,6,4,2,0,Coquimbo,VIP,Belleza,453271.0,ProvE,0.3643890740859221
720,2024-06-09,288,84,14,138685.0,Tarjeta Débito,App,1941590.0,6,6,2,0,Araucanía,Nuevo,Belleza,194697.0,ProvC,0.28768804860886404
721,2024-06-10,161,82,5,384522.0,Transferencia,Tienda Física,1922610.0,6,0,2,1,Coquimbo,Premium,Ropa,470175.0,ProvF,0.1821725953102568
722,2024-06-10,272,146,11,113910.0,Efectivo,Web,1253010.0,6,0,2,0,Araucanía,Premium,Belleza,46512.0,ProvC,-1.0
723,2024-06-11,38,194,16,346485.0,Efectivo,Tienda Física,5543760.0,6,1,2,0,Araucanía,VIP,Hogar,7065.0,ProvF,-1.0
724,2024-06-12,226,68,2,117433.0,Webpay,,234866.0,6,2,2,0,Metropolitana,VIP,Deportes,199854.0,ProvF,0.41240605642118744
725,2024-06-13,142,161,8,313040.0,Efectivo,App,2504320.0,6,3,2,0,Biobío,VIP,Belleza,411108.0,ProvD,0.23854558899364645
726,2024-06-13,292,127,11,373792.0,Webpay,App,4111712.0,6,3,2,0,O'Higgins,Regular,Belleza,413402.0,ProvF,0.09581472755332582
727,2024-06-14,151,164,18,110138.0,Tarjeta Crédito,Web,1982484.0,6,4,2,0,O'Higgins,Regular,Belleza,43334.0,ProvB,-1.0
728,2024-06-15,114,82,3,30912.0,Tarjeta Crédito,Web,92736.0,6,5,2,0,Metropolitana,Regular,Ropa,470175.0,ProvF,0.9342542670282342
729,2024-06-15,237,147,1,66356.0,Tarjeta Crédito,App,66356.0,6,5,2,0,Coquimbo,Nuevo,Belleza,247716.0,ProvD,0.7321287280595521
731,2024-06-17,258,168,1600,424874.0,Tarjeta Débito,Tienda Física,679798400.0,6,0,2,0,Maule,Premium,Hogar,406587.0,ProvD,-0.04497684382432296
732,2024-06-18,249,84,18,23453.0,Webpay,Marketplace,422154.0,6,1,2,0,Araucanía,Premium,Belleza,194697.0,ProvC,0.8795410304216295
733,2024-06-18,180,113,16,367341.0,Efectivo,App,5877456.0,6,1,2,0,Valparaíso,Premium,Deportes,403611.0,ProvA,0.08986375495216929
734,2024-06-19,190,76,10,171318.0,Efectivo,Tienda Física,1713180.0,6,2,2,0,Coquimbo,Regular,Hogar,329688.0,ProvF,0.4803632525296644
735,2024-06-20,154,122,18,239786.0,Tarjeta Crédito,App,4316148.0,6,3,2,0,Los Lagos,Premium,Belleza,375685.0,ProvF,0.36173656121484754
737,2024-06-21,262,41,19,166654.0,Tarjeta Débito,Marketplace,3166426.0,6,4,2,0,Los Lagos,Regular,Belleza,87474.0,ProvF,-0.9051832544527517
739,2024-06-23,101,2,13,7828.0,Tarjeta Crédito,App,101764.0,6,6,2,0,Araucanía,VIP,Deportes,351281.0,ProvB,0.9777158457189543
740,2024-06-24,244,191,14,41718.0,Tarjeta Débito,Tienda Física,584052.0,6,0,2,0,Coquimbo,Premium,Belleza,434431.0,ProvB,0.9039709413002295
742,2024-06-25,239,105,10,14898.0,Webpay,Marketplace,148980.0,6,1,2,0,Biobío,Premium,Belleza,348672.0,ProvB,0.9572721640969163
743,2024-06-26,49,194,6,316056.0,Efectivo,App,1896336.0,6,2,2,0,Valparaíso,Nuevo,Hogar,7065.0,ProvF,-1.0
744,2024-06-26,42,51,1,213773.0,Transferencia,App,213773.0,6,2,2,0,Biobío,Premium,Alimentos,306249.0,ProvA,0.30196343498264483
746,2024-06-28,82,10,8,88149.0,Efectivo,App,705192.0,6,4,2,0,Los Lagos,Premium,Hogar,233333.0,ProvC,0.6222180317400453
747,2024-06-29,291,142,19,148670.0,Webpay,Marketplace,2824730.0,6,5,2,0,Araucanía,VIP,Belleza,336587.0,ProvF,0.5583014198409326
749,2024-06-30,216,118,10,482686.0,Transferencia,App,4826860.0,6,6,2,0,Metropolitana,Regular,Alimentos,171061.0,ProvB,-1.0
750,2024-07-01,158,121,17,26158.0,Tarjeta Débito,Web,444686.0,7,0,3,1,Maule,Regular,Belleza,215068.0,ProvE,0.8783733516841186
751,2024-07-02,134,,9,445302.0,Efectivo,Web,4007718.0,7,1,3,0,Valparaíso,Premium,Belleza,,ProvF,
755,2024-07-04,73,198,17,35628.0,Efectivo,Tienda Física,605676.0,7,3,3,0,Araucanía,Regular,Ropa,264323.0,ProvA,0.8652103676184063
756,2024-07-05,163,155,1,45849.0,Tarjeta Crédito,Marketplace,45849.0,7,4,3,0,Valparaíso,Regular,Belleza,271278.5,ProvA,0.8309891863896328
757,2024-07-06,66,117,5,300855.0,Webpay,Web,1504275.0,7,5,3,0,Metropolitana,Premium,Belleza,388430.0,ProvB,0.2254588986432562
758,2024-07-07,130,,9,171138.0,Tarjeta Débito,Tienda Física,1540242.0,7,6,3,1,Los Lagos,Regular,Belleza,,ProvF,
759,2024-07-07,206,93,18,458717.0,Efectivo,Web,8256906.0,7,6,3,0,Los Lagos,VIP,Deportes,35611.0,ProvF,-1.0
760,2024-07-08,276,166,2,203889.0,Tarjeta Débito,Marketplace,407778.0,7,0,3,0,Metropolitana,Nuevo,Belleza,187761.0,ProvD,-0.08589643216642434
761,2024-07-09,256,131,11,72497.0,Webpay,Marketplace,797467.0,7,1,3,0,O'Higgins,Nuevo,Hogar,6408.0,ProvD,-1.0
762,2024-07-10,266,144,6,357645.0,Efectivo,Web,2145870.0,7,2,3,0,Metropolitana,Nuevo,Ropa,223580.0,ProvD,-0.5996287682261383
767,2024-07-13,164,169,5,396303.0,Webpay,Tienda Física,1981515.0,7,5,3,0,Metropolitana,Regular,Belleza,473677.0,ProvA,0.16334759762454162
768,2024-07-14,95,12,15,338504.0,Tarjeta Crédito,App,5077560.0,7,6,3,1,Biobío,Nuevo,Hogar,143984.0,ProvA,-1.0
769,2024-07-15,270,163,18,340137.0,Efectivo,Marketplace,6122466.0,7,0,3,1,O'Higgins,Nuevo,Ropa,41593.0,ProvF,-1.0
770,2024-07-15,110,65,2,473016.0,Tarjeta Débito,Tienda Física,946032.0,7,0,3,0,Valparaíso,VIP,Ropa,237262.0,ProvF,-0.9936441570921597
772,2024-07-17,25,45,13,1555.0,Efectivo,Tienda Física,20215.0,7,2,3,0,Coquimbo,Premium,Hogar,357583.0,ProvB,0.995651359264842
774,2024-07-18,117,62,7,109728.0,Transferencia,Tienda Física,768096.0,7,3,3,0,Araucanía,Premium,Ropa,237613.0,ProvE,0.538207084629208
775,2024-07-19,25,49,11,331255.0,Efectivo,App,3643805.0,7,4,3,0,Coquimbo,Premium,Belleza,369211.0,ProvB,0.10280300424418558
776,2024-07-20,79,,4,317222.0,Tarjeta Débito,Web,1268888.0,7,5,3,0,O'Higgins,Premium,Belleza,,ProvF,
777,2024-07-21,68,153,15,297137.0,Efectivo,Tienda Física,4457055.0,7,6,3,1,Metropolitana,Premium,Hogar,211533.5,ProvC,-0.40468058250820793
778,2024-07-21,173,23,1,9105.0,Transferencia,Marketplace,9105.0,7,6,3,0,Coquimbo,Nuevo,Ropa,43588.0,ProvE,0.7911122327246031
779,2024-07-22,12,152,3,364660.0,Tarjeta Débito,App,1093980.0,7,0,3,0,Maule,Premium,Belleza,176107.0,ProvF,-1.0
780,2024-07-23,288,38,14,162442.0,Efectivo,Web,2274188.0,7,1,3,0,Araucanía,Nuevo,Deportes,418154.0,ProvA,0.6115258971575066
782,2024-07-24,96,21,18,278733.0,Webpay,Marketplace,5017194.0,7,2,3,0,Maule,Regular,Belleza,108695.0,ProvE,-1.0
786,2024-07-27,20,164,16,415928.0,Efectivo,Tienda Física,6654848.0,7,5,3,0,Maule,Nuevo,Belleza,43334.0,ProvB,-1.0
787,2024-07-28,146,99,5,459280.0,Transferencia,Web,2296400.0,7,6,3,0,Biobío,Premium,Belleza,160169.0,ProvA,-1.0
788,2024-07-29,160,173,17,325244.0,Webpay,Marketplace,5529148.0,7,0,3,0,Araucanía,Premium,Belleza,,ProvF,
790,2024-07-30,254,73,18,201612.0,Transferencia,App,3629016.0,7,1,3,0,Los Lagos,Nuevo,Deportes,321567.0,ProvC,0.37303268059222494
791,2024-07-31,130,181,7,364741.0,Efectivo,Web,2553187.0,7,2,3,0,Los Lagos,Regular,Alimentos,234862.0,ProvF,-0.5530013369553184
792,2024-08-01,60,122,3,390131.0,Transferencia,App,1170393.0,8,3,3,1,O'Higgins,Nuevo,Belleza,375685.0,ProvF,-0.038452426900195645
794,2024-08-02,287,188,15,1015.0,Transferencia,Tienda Física,15225.0,8,4,3,0,O'Higgins,Premium,Belleza,481124.0,ProvE,0.9978903567479486
796,2024-08-03,266,98,3,178941.0,Transferencia,App,536823.0,8,5,3,0,Metropolitana,Nuevo,Belleza,36523.0,ProvD,-1.0
797,2024-08-04,130,32,4,127986.0,Webpay,Tienda Física,511944.0,8,6,3,0,Los Lagos,Regular,Belleza,397798.0,ProvE,0.6782638424527021
798,2024-08-05,267,195,5,7436.0,Transferencia,Marketplace,37180.0,8,0,3,0,Maule,Premium,Belleza,484970.0,ProvA,0.9846670928098645
799,2024-08-06,178,195,1,270609.0,Transferencia,Marketplace,270609.0,8,1,3,0,Coquimbo,VIP,Belleza,484970.0,ProvA,0.44200878404849786
800,2024-08-06,253,156,4,425724.0,Tarjeta Débito,Web,1702896.0,8,1,3,0,Araucanía,Premium,Hogar,309491.0,ProvB,-0.3755618095518125
801,2024-08-07,56,172,12,478858.0,Webpay,Marketplace,5746296.0,8,2,3,1,O'Higgins,VIP,Ropa,188754.0,ProvD,-1.0
802,2024-08-08,83,79,10,283307.0,Webpay,Tienda Física,2833070.0,8,3,3,1,Biobío,Nuevo,Deportes,321567.0,ProvE,0.1189798704469053
804,2024-08-09,149,63,14,43443.0,Tarjeta Crédito,App,608202.0,8,4,3,0,Coquimbo,Premium,Ropa,49819.0,ProvD,0.12798329954435056
805,2024-08-10,156,23,5,274888.0,Transferencia,App,1374440.0,8,5,3,0,O'Higgins,VIP,Ropa,43588.0,ProvE,-1.0
806,2024-08-11,190,104,4,190610.0,Webpay,Tienda Física,762440.0,8,6,3,0,Coquimbo,Regular,Belleza,59964.0,ProvE,-1.0
807,2024-08-11,263,75,14,303961.0,Tarjeta Crédito,Tienda Física,4255454.0,8,6,3,0,Metropolitana,Regular,Belleza,428388.0,ProvC,0.29045398097052205
808,2024-08-12,80,48,10,194974.0,Tarjeta Débito,Web,1949740.0,8,0,3,0,O'Higgins,Nuevo,Deportes,477478.0,ProvA,0.5916586732791878
809,2024-08-13,252,160,17,120909.0,Webpay,Web,2055453.0,8,1,3,0,Metropolitana,Regular,Hogar,37309.0,ProvE,-1.0
810,2024-08-14,97,57,10,48388.0,Webpay,Tienda Física,483880.0,8,2,3,1,Araucanía,Nuevo,Ropa,58920.0,ProvB,0.17875084860828241
811,2024-08-14,260,118,7,158144.0,Tarjeta Crédito,Tienda Física,1107008.0,8,2,3,0,Araucanía,VIP,Alimentos,171061.0,ProvB,0.07551107499663863
812,2024-08-15,260,100,16,49226.0,Transferencia,,787616.0,8,3,3,0,Araucanía,VIP,Belleza,422593.0,ProvD,0.883514398014165
813,2024-08-16,103,124,1,89272.0,Tarjeta Débito,App,89272.0,8,4,3,0,Biobío,Premium,Belleza,52459.0,ProvA,-0.7017480317962599
815,2024-08-17,273,152,9,222608.0,Transferencia,Tienda Física,2003472.0,8,5,3,0,Coquimbo,Premium,Belleza,176107.0,ProvF,-0.26404969705917425
817,2024-08-19,221,34,19,436936.0,Efectivo,Tienda Física,8301784.0,8,0,3,0,Valparaíso,Regular,Belleza,,ProvF,
819,2024-08-20,231,156,3,291775.0,Tarjeta Débito,App,875325.0,8,1,3,0,Los Lagos,VIP,Hogar,309491.0,ProvB,0.057242375384098404
820,2024-08-21,178,165,7,406424.0,Tarjeta Crédito,Tienda Física,2844968.0,8,2,3,0,Coquimbo,VIP,Belleza,493333.0,ProvF,0.17616701092365603
821,2024-08-22,63,7,9,164144.0,Tarjeta Débito,Web,1477296.0,8,3,3,0,Los Lagos,VIP,Alimentos,47897.0,ProvF,-1.0
822,2024-08-22,116,196,5,153566.0,Tarjeta Débito,Tienda Física,767830.0,8,3,3,0,O'Higgins,VIP,Belleza,22537.0,ProvE,-1.0
823,2024-08-23,191,165,10,201949.0,Tarjeta Crédito,Tienda Física,2019490.0,8,4,3,0,O'Higgins,Regular,Belleza,493333.0,ProvF,0.5906436423267853
824,2024-08-24,62,56,17,336581.0,Tarjeta Crédito,Tienda Física,5721877.0,8,5,3,0,Los Lagos,Nuevo,Belleza,8182.0,ProvA,-1.0
825,2024-08-25,256,65,12,341414.0,Transferencia,,4096968.0,8,6,3,0,O'Higgins,Nuevo,Ropa,237262.0,ProvF,-0.43897463563486777
826,2024-08-25,7,193,16,158304.0,Transferencia,Marketplace,2532864.0,8,6,3,0,Los Lagos,Regular,Belleza,481648.0,ProvB,0.6713284390260107
827,2024-08-26,155,47,3,67472.0,Tarjeta Crédito,Tienda Física,202416.0,8,0,3,0,Valparaíso,Regular,Belleza,140687.0,ProvC,0.5204105567678605
828,2024-08-27,92,148,9,316566.0,Efectivo,Web,2849094.0,8,1,3,0,Maule,VIP,Belleza,29722.0,ProvF,-1.0
829,2024-08-28,14,19,15,65035.0,Efectivo,Web,975525.0,8,2,3,1,O'Higgins,Premium,Belleza,261599.0,ProvC,0.7513943096112753
830,2024-08-28,229,157,5,289668.0,Tarjeta Débito,Tienda Física,1448340.0,8,2,3,0,O'Higgins,Nuevo,Belleza,51460.0,ProvC,-1.0
833,2024-08-30,183,163,15,376983.0,Tarjeta Débito,Tienda Física,5654745.0,8,4,3,0,Los Lagos,Regular,Ropa,41593.0,ProvF,-1.0
834,2024-08-31,62,171,16,436557.0,Webpay,Tienda Física,6984912.0,8,5,3,1,Los Lagos,Nuevo,Belleza,376936.0,ProvA,-0.15817274019992783
835,2024-09-01,219,126,13,250480.0,Tarjeta Crédito,Tienda Física,3256240.0,9,6,3,0,Metropolitana,Nuevo,Deportes,253121.0,ProvE,0.010433745125848902
836,2024-09-02,246,139,17,365394.0,Efectivo,App,6211698.0,9,0,3,1,O'Higgins,Premium,Belleza,224774.0,ProvC,-0.6256061644140336
837,2024-09-02,230,49,8,309967.0,Tarjeta Débito,App,2479736.0,9,0,3,0,Valparaíso,Nuevo,Belleza,369211.0,ProvB,0.16046109135426626
838,2024-09-03,79,113,2,94133.0,Webpay,App,188266.0,9,1,3,0,O'Higgins,Premium,Deportes,403611.0,ProvA,0.7667729571295133
839,2024-09-04,149,38,5,13819.0,Transferencia,Marketplace,69095.0,9,2,3,0,Coquimbo,Premium,Deportes,418154.0,ProvA,0.9669523668313588
841,2024-09-05,65,69,12,222074.0,Efectivo,Marketplace,2664888.0,9,3,3,0,Metropolitana,VIP,Deportes,308309.0,ProvB,0.27970315495168807
843,2024-09-07,213,162,1,425130.0,Tarjeta Débito,Web,425130.0,9,5,3,0,O'Higgins,VIP,Alimentos,353415.0,ProvF,-0.20292007979287807
845,2024-09-08,213,116,11,63649.0,Webpay,App,700139.0,9,6,3,0,O'Higgins,VIP,Alimentos,186637.0,ProvD,0.6589690147184106
848,2024-09-10,160,31,14,239767.0,Tarjeta Crédito,App,3356738.0,9,1,3,0,Araucanía,Premium,Belleza,162155.0,ProvB,-0.4786284727575468
850,2024-09-12,188,113,15,271146.0,Tarjeta Crédito,Tienda Física,4067190.0,9,3,3,0,Araucanía,VIP,Deportes,403611.0,ProvA,0.3281996774121617
851,2024-09-13,191,109,1900,43930.0,Tarjeta Débito,App,83467000.0,9,4,3,0,O'Higgins,Regular,Belleza,401937.0,ProvA,0.8907042645986809
852,2024-09-13,256,178,4,29456.0,Tarjeta Débito,App,117824.0,9,4,3,0,O'Higgins,Nuevo,Belleza,56488.0,ProvF,0.47854411556436766
853,2024-09-14,183,69,200,53636.0,Transferencia,Marketplace,10727200.0,9,5,3,0,Los Lagos,Regular,Deportes,308309.0,ProvB,0.8260316760133503
854,2024-09-15,117,158,9,293208.0,Efectivo,Marketplace,2638872.0,9,6,3,1,Araucanía,Premium,Belleza,42969.0,ProvB,-1.0
856,2024-09-16,196,88,11,117637.0,Efectivo,Web,1294007.0,9,0,3,0,O'Higgins,Nuevo,Belleza,470791.0,ProvB,0.7501290381506869
857,2024-09-17,34,187,14,319249.0,Tarjeta Débito,Web,4469486.0,9,1,3,0,O'Higgins,Premium,Alimentos,292101.0,ProvB,-0.09294045552736896
858,2024-09-18,52,67,7,410214.0,Webpay,Tienda Física,2871498.0,9,2,3,0,Coquimbo,Nuevo,Ropa,217492.0,ProvD,-0.8861107534989793
859,2024-09-18,112,75,15,21748.0,Efectivo,App,326220.0,9,2,3,0,Biobío,VIP,Belleza,428388.0,ProvC,0.9492329383642866
860,2024-09-19,,45,19,249567.0,Efectivo,Marketplace,4741773.0,9,3,3,1,O'Higgins,Nuevo,Hogar,357583.0,ProvB,0.3020725258191804
861,2024-09-20,82,4,15,344966.0,Webpay,Web,5174490.0,9,4,3,0,Los Lagos,Premium,Belleza,271278.5,ProvE,-0.27163044620196586
862,2024-09-21,232,154,8,126904.0,Tarjeta Débito,Tienda Física,1015232.0,9,5,3,0,Valparaíso,Nuevo,Hogar,72353.0,ProvF,-0.7539562975965061
863,2024-09-21,227,155,11,154578.0,Efectivo,App,1700358.0,9,5,3,0,Valparaíso,Nuevo,Belleza,271278.5,ProvA,0.43018705868692136
864,2024-09-22,,174,9,307205.0,Webpay,Web,2764845.0,9,6,3,0,O'Higgins,Nuevo,Deportes,388796.0,ProvB,0.2098555540694863
867,2024-09-24,21,51,1,291982.0,Webpay,Web,291982.0,9,1,3,0,Biobío,Nuevo,Alimentos,306249.0,ProvA,0.04658627456742716
868,2024-09-25,42,50,19,365381.0,Efectivo,Web,6942239.0,9,2,3,0,Biobío,Premium,Belleza,277623.0,ProvA,-0.3161049336690404
869,2024-09-26,113,6,3,183046.0,Tarjeta Débito,Web,549138.0,9,3,3,0,Valparaíso,Regular,Alimentos,234862.0,ProvE,0.2206231744598956
870,2024-09-27,105,59,10,320842.0,Efectivo,App,3208420.0,9,4,3,0,Metropolitana,VIP,Belleza,21324.0,ProvA,-1.0
871,2024-09-27,192,125,8,233625.0,Tarjeta Crédito,App,1869000.0,9,4,3,1,O'Higgins,Nuevo,Belleza,,ProvF,
872,2024-09-28,17,143,15,95778.0,Tarjeta Crédito,Tienda Física,1436670.0,9,5,3,0,Biobío,Nuevo,Deportes,376435.0,ProvB,0.745565635501481
873,2024-09-29,120,30,10,351167.0,Tarjeta Débito,Marketplace,3511670.0,9,6,3,0,Maule,VIP,Alimentos,258634.0,ProvD,-0.35777585313609195
876,2024-10-01,60,125,2,455758.0,Efectivo,Web,911516.0,10,1,4,0,O'Higgins,Nuevo,Belleza,,ProvF,
878,2024-10-02,29,170,13,158571.0,Tarjeta Débito,Tienda Física,2061423.0,10,2,4,0,Araucanía,Nuevo,Belleza,493015.0,ProvD,0.6783647556362382
879,2024-10-03,97,124,1,29384.0,Tarjeta Crédito,Tienda Física,29384.0,10,3,4,0,Araucanía,Nuevo,Belleza,52459.0,ProvA,0.43986732495853903
880,2024-10-04,10,101,2,383497.0,Transferencia,Marketplace,766994.0,10,4,4,0,O'Higgins,Nuevo,Belleza,12613.0,ProvB,-1.0
881,2024-10-05,242,35,16,351352.0,Tarjeta Débito,Web,5621632.0,10,5,4,0,Biobío,Premium,Hogar,40150.0,ProvF,-1.0
882,2024-10-05,232,87,15,166345.0,Transferencia,Marketplace,2495175.0,10,5,4,0,Valparaíso,Nuevo,Deportes,273263.0,ProvD,0.39126409356553943
883,2024-10-06,277,134,13,338156.0,Tarjeta Débito,Web,4396028.0,10,6,4,0,Coquimbo,Premium,Hogar,160338.0,ProvF,-1.0
884,2024-10-07,,196,16,198573.0,Webpay,Tienda Física,3177168.0,10,0,4,0,O'Higgins,Nuevo,Belleza,22537.0,ProvE,-1.0
885,2024-10-07,203,,17,378371.0,Webpay,Marketplace,6432307.0,10,0,4,0,Los Lagos,Premium,Belleza,,ProvF,
887,2024-10-09,290,29,17,206728.0,Tarjeta Crédito,Tienda Física,3514376.0,10,2,4,0,Araucanía,Regular,Belleza,487950.0,ProvB,0.5763336407418793
888,2024-10-10,264,77,7,467430.0,Transferencia,,3272010.0,10,3,4,0,Maule,Regular,Belleza,82304.0,ProvC,-1.0
889,2024-10-10,214,59,13,126189.0,Tarjeta Débito,Marketplace,1640457.0,10,3,4,0,Metropolitana,Nuevo,Belleza,21324.0,ProvA,-1.0
891,2024-10-12,79,,17,292687.0,Tarjeta Crédito,Tienda Física,4975679.0,10,5,4,0,O'Higgins,Premium,Belleza,,ProvF,
892,2024-10-13,173,145,3,484692.0,Efectivo,Tienda Física,1454076.0,10,6,4,1,Coquimbo,Nuevo,Belleza,395019.0,ProvD,-0.22700933372825105
893,2024-10-13,69,109,7,189542.0,Efectivo,Web,1326794.0,10,6,4,0,O'Higgins,Nuevo,Belleza,401937.0,ProvA,0.5284285845791753
894,2024-10-14,87,22,17,31956.0,Tarjeta Débito,App,543252.0,10,0,4,0,Maule,Regular,Belleza,311822.0,ProvB,0.8975184560422292
895,2024-10-15,101,68,7,170313.0,Transferencia,App,1192191.0,10,1,4,0,Araucanía,VIP,Deportes,199854.0,ProvF,0.14781290341949624
